,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
553,553,553,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Exercise at home using a trampoline, climbing wall, bikes or playing with siblings",1.946949136,0,False,2.8224563689442603,0,False,0.8755072329442604
554,554,554,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Exercise at home using a trampoline, climbing wall, bikes or playing with siblings",1.946949136,0,False,2.8224563689442603,0,False,0.8755072329442604
555,555,555,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor: trampoline, climbing wall, bikes, playing with siblings",1.613955841,3,True,2.8224563689442603,0,False,1.2085005279442604
556,556,556,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor: trampoline, climbing wall, bikes, playing with siblings",1.613955841,3,True,2.8224563689442603,0,False,1.2085005279442604
557,557,557,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross Motor--> trampoline, climbing wall, bikes, playing with siblings",1.653491948,3,True,2.8224563689442603,0,False,1.1689644209442602
558,558,558,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross Motor--> trampoline, climbing wall, bikes, playing with siblings",1.653491948,3,True,2.8224563689442603,0,False,1.1689644209442602
559,559,559,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","A gross motor strategy: trampoline, climbing wall, bikes, playing with siblings",1.732558769,3,True,2.8224563689442603,0,False,1.0898975999442604
560,560,560,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","A gross motor strategy: trampoline, climbing wall, bikes, playing with siblings",1.732558769,3,True,2.8224563689442603,0,False,1.0898975999442604
561,561,561,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","gross motor--> trampoline, climbing wall, bikes, playing with siblings",1.653491948,3,True,2.8224563689442603,0,False,1.1689644209442602
562,562,562,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","gross motor--> trampoline, climbing wall, bikes, playing with siblings",1.653491948,3,True,2.8224563689442603,0,False,1.1689644209442602
563,563,563,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor--> climbing wall, bikes, trampoline, playing with siblings ;",1.581812168,3,True,2.8224563689442603,0,False,1.2406442009442604
564,564,564,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor--> climbing wall, bikes, trampoline, playing with siblings ;",1.581812168,3,True,2.8224563689442603,0,False,1.2406442009442604
565,565,565,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor --- trampoline, climbing wall, bikes, playing with siblings",1.67683801,3,True,2.8224563689442603,0,False,1.1456183589442603
566,566,566,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor --- trampoline, climbing wall, bikes, playing with siblings",1.67683801,3,True,2.8224563689442603,0,False,1.1456183589442603
567,567,567,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Motor Competence--> Trampoline, climbing wall, bikes, playing with siblings",1.771325434,3,True,2.8224563689442603,0,False,1.0511309349442604
568,568,568,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Motor Competence--> Trampoline, climbing wall, bikes, playing with siblings",1.771325434,3,True,2.8224563689442603,0,False,1.0511309349442604
569,569,569,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Exercise--> trampoline, climbing wall, bikes, playing with siblings",2.003943616,0,False,2.8224563689442603,0,False,0.8185127529442604
570,570,570,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Exercise--> trampoline, climbing wall, bikes, playing with siblings",2.003943616,0,False,2.8224563689442603,0,False,0.8185127529442604
571,571,571,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","A child develops gross motor skills by engaging in activities like jumping, running, climbing and playing with siblings.",1.69297559,3,True,2.8224563689442603,0,False,1.1294807789442602
572,572,572,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","A child develops gross motor skills by engaging in activities like jumping, running, climbing and playing with siblings.",1.69297559,3,True,2.8224563689442603,0,False,1.1294807789442602
573,573,573,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","g. gross motor- trampoline, climbing wall, bikes, playing with siblings, wrestling",1.665834622,3,True,2.8224563689442603,0,False,1.1566217469442603
574,574,574,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","g. gross motor- trampoline, climbing wall, bikes, playing with siblings, wrestling",1.665834622,3,True,2.8224563689442603,0,False,1.1566217469442603
575,575,575,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","a) Gross motor--> trampoline, climbing wall, bikes, playing with siblings",1.819691833,3,True,2.8224563689442603,0,False,1.0027645359442603
576,576,576,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","a) Gross motor--> trampoline, climbing wall, bikes, playing with siblings",1.819691833,3,True,2.8224563689442603,0,False,1.0027645359442603
577,577,577,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor Ã¢â‚¬â€œTrampoline, climbing wall, bikes, playing with siblings",2.067077466,0,False,2.8224563689442603,0,False,0.7553789029442601
578,578,578,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor Ã¢â‚¬â€œTrampoline, climbing wall, bikes, playing with siblings",2.067077466,0,False,2.8224563689442603,0,False,0.7553789029442601
579,579,579,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor ---> trampoline, climbing wall, bikes, playing with siblings",1.828532413,3,True,2.8224563689442603,0,False,0.9939239559442604
580,580,580,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gross motor ---> trampoline, climbing wall, bikes, playing with siblings",1.828532413,3,True,2.8224563689442603,0,False,0.9939239559442604
581,581,581,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gymnastics--> Trampoline, climbing wall, bikes, climbing with siblings",1.710677463,3,True,2.8224563689442603,0,False,1.1117789059442604
582,582,582,01-103,3,"Gross motor--> trampoline, climbing wall, bikes, playing with siblings","Gymnastics--> Trampoline, climbing wall, bikes, climbing with siblings",1.710677463,3,True,2.8224563689442603,0,False,1.1117789059442604
615,615,615,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It takes 2 to talk - speech therapy program,1.155452255,4,True,1.7142213381829274,0,True,0.5587690831829275
616,616,616,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It takes 2 to talk - speech therapy program,1.155452255,4,True,2.1962278431239506,0,False,1.0407755881239509
617,617,617,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It Takes 2 To Talk-The Speech Therapy,1.176568518,4,True,1.7142213381829274,0,True,0.5376528201829274
618,618,618,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It Takes 2 To Talk-The Speech Therapy,1.176568518,4,True,2.1962278431239506,0,False,1.0196593251239503
620,620,620,01-103,4,It takes 2 to talk- ??? Program for speech therapy,?It takes 2 to talk-??? Speech therapy program for kids,1.886813928,0,False,2.1962278431239506,0,False,0.3094139151239505
621,621,621,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It takes 2 to talk--? Program for speech therapy,0.952374644,4,True,1.7142213381829274,0,True,0.7618466941829274
622,622,622,01-103,4,It takes 2 to talk- ??? Program for speech therapy,It takes 2 to talk--? Program for speech therapy,0.952374644,4,True,2.1962278431239506,0,False,1.2438531991239503
