ID,label,strategy,augmented_strategy,H_yx,predicted_label_null,correct_yx
840,1,Sometimes at mealtimes we get out an apron and stool so he can help us cook dinner etc.,During mealtimes we get him out an apron and stool so he can help us cook dinner.,1.674103743,1,TRUE
840,1,Sometimes at mealtimes we get out an apron and stool so he can help us cook dinner etc.,We get aprons and chairs on the table so he can help us.,1.572396737,1,TRUE
840,1,Sometimes at mealtimes we get out an apron and stool so he can help us cook dinner etc.,"Sometimes at mealtimes I get out an apron and stool so he can help us cook dinner, etc.",1.882110904,1,TRUE
840,1,Sometimes at mealtimes we get out an apron and stool so he can help us cook dinner etc.,Sometimes at mealtimes we get out an apron and stool so he can help us cook dinner ect.,1.645468654,1,TRUE
840,0,Earlier in the day is better.,Prioritise early in the day.,1.390874141,0,TRUE
840,0,Earlier in the day is better.,It is best to be in the room early in the day and avoid the heat and humidity.,2.321588663,4,FALSE
840,0,Earlier in the day is better.,Today is a good day. Earlier in the day is better.,2.640058929,4,FALSE
840,0,Earlier in the day is better.,I have an early class tomorrow and I don't want to be sneered at because it will be too late.,2.874997617,4,FALSE
840,0,Earlier in the day is better.,The earlier in the day is better.,2.470547402,4,FALSE
840,0,Earlier in the day is better.,"The earlier, the better, as this will occupy the most time for other activities.",2.535237026,4,FALSE
840,0,Earlier in the day is better.,The earliest time of day is the best for group.,2.241018348,4,FALSE
840,0,Earlier in the day is better.,"For groups in a community setting, earlier in the day is better than later in the day.",1.956491874,0,TRUE
840,0,Earlier in the day is better.,"During the first or second week of the school year, it's better to start on Monday.",2.640333136,4,FALSE
840,0,Earlier in the day is better.,"The earlier, the more time to prepare the community members.",2.025287139,0,TRUE
840,0,Earlier in the day is better.,The earlier in the day is better for groups.,2.268656417,4,FALSE
840,1,"We are trying to get our son to be more involved in personal care management.  For example, giving him the chance to pick out his own clothes.",We are trying to get our son to be more involved in personal care management and we want him to have a sense of himself. One way is to let him create his own clothes with clothes he likes.,2.692179533,4,FALSE
840,1,"We are trying to get our son to be more involved in personal care management.  For example, giving him the chance to pick out his own clothes.","We are trying to get our son more involved in personal care management. For example, giving him the chance to pick out his own clothes.",1.558528129,1,TRUE
840,1,"We are trying to get our son to be more involved in personal care management.  For example, giving him the chance to pick out his own clothes.","We are trying to get our son to be more involved in personal care management. For example, giving him the chance to pick out his own clothes.",1.521517591,1,TRUE
840,1,"We are trying to get our son to be more involved in personal care management.  For example, giving him the chance to pick out his own clothes.","We are trying to get our son to be more involved in personal care. For example, giving him the chance to pick out his own clothes.",1.467044045,1,TRUE
840,1,"We are trying to get our son to be more involved in personal care management.  For example, giving him the chance to pick out his own clothes.","We are trying to get our son to be more involved in his personal care management. For example, giving him the chance to pick out his own clothes.",1.457958609,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our son loves to help in the kitchen so we get out our stool and apron, and he helps to put the ingredients together.",1.96334795,4,FALSE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our son loves to bake, so we get out our stool and apron, and he helps us make meals.",1.541504145,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our son likes to mix ingredients so we get out our stool and apron, and he helps to make meals.",1.769241879,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our son loves to mix ingredients. So we get out our stool and apron, and he helps to make meals.",1.753973876,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our son loved to mix ingredients, so we got out our stool and apron, and he helped to make meals.",1.715901699,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.","Our boy loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.",1.658527462,1,TRUE
840,1,"Our son loves to mix ingredients, so we get out our stool and apron, and he helps to make meals.",Our son loves to mix ingredients so we get out the stool and apron and he helps to make meals.,1.857670562,4,FALSE
840,0,We have really good friends that helps us with activities in the community.,We have really good friends that we help us with activities in the community.,2.325306217,4,FALSE
840,0,We have really good friends that helps us with activities in the community.,We have really good friends that help us with activities in the community.,2.382771665,4,FALSE
840,0,We have really good friends that helps us with activities in the community.,We have really good friends that helps us with many activities in the community.,2.609284838,4,FALSE
