,label,ID,strategy,augmented_strategy
507,2,02-048,Lt him decide on the activity he would like to try and then choose an activity afterwards that he finds challenging, 
508,0,02-048,Doing things with, 
509,0,02-048,Having extra time to complete his tasks, 
510,0,02-048,"Make activities easier for him, modify", 
511,1,02-048,Ask him for his input directly, 
512,0,02-048,Play more interactive games with him, 
513,3,02-048,Helping him on techniques on what clothes go into wash machines - sorting. same with dishes - sorting, 
514,0,02-048,Having access to Resource people, 
515,1,02-048,Let him warm up to othe people until he is comfortable enough to engage in paly, 
516,0,02-048,Easing him to understanding why we wash clothes and dishes, 
517,3,02-048,Help him while he is doing the task, 
518,1,02-048,Able to ask for help to interact with other in conflict resolutions, 
519,0,02-048,Provide more access to books and puzzles, 
520,0,02-048,Showing him what to do, 
521,1,02-048,Offer praise when the task is complete, 
522,0,02-048,We have tidy up songs, 
523,0,02-048,Recommendations from Resource Team for motor skills, 
524,0,02-048,Modigy games and actiities so he is successful and can participate, 
525,0,02-048,Get his older siblings to model the behaviour and encourage him to follow, 
526,0,02-048,Sing songs or use nursery rhymes for washing up, 
527,1,02-048,Let him help decorate for the event, 
528,0,02-048,We make tasks easier for him so he can be successful, 
529,0,02-048,Do the activities with him, 
530,0,02-048,"We show him how to do things, his sisters help him a lot", 
531,2,02-048,Rewards, 
532,0,02-048,"Find more things to do besides watch TV, like colouring", 
533,0,02-048,Ensuring he knows and understands the rules, 
534,0,02-048,Reading about how to look after pets with him, 
535,2,02-048,Offer rewards for doing things on his own, 
536,2,02-048,Letting him pick and lead the activity, 
537,2,02-048,Let him choose from activities eg. Would ou like to read a story or play blocks now?, 
538,3,01-097,Be able to wipe his face and hand with a wipe after eating., 
539,2,01-097,Let [name] choose his activities and how he wants to play with them., 
540,0,01-097,"We have age appropriate toys to play with, safe environment. Twin sister and family to play and help facilitate activities.", 
541,2,01-097,I continue to ask him questions and provide choice, 
542,2,01-097,Provide a variety of toys/activities for him to choose from , 
543,0,01-097,I show him over and over how to do things, 
544,1,01-097,He has started to show an interest in brushing his teeth. I would like hime to try to start on his own with some assistance., 
545,1,01-097,Give praise and encouragement when he is participating in activities, 
546,1,01-097,I encourage him to help me when I'm doing these things, 
547,0,01-097,Spend 1:1 time with him also my parents help out- without distractions, 
548,0,712,Having an extra hand , 
549,0,712,Bringing Tablets for her to play with during any outside of the house activity, 
550,0,712,Warn people who don't know my daughter of her needs and what to expect. Encourage them not to act any different and to still speak to her and try to engage her, 
551,0,712,"she loves Blue clues, bubble guppies and sponge bob to name a few having them available with pictures so she can have a voice ", 
552,0,712,Bringing toys to play with to the beach helped, 
553,0,712,a tablet that can just be hers, 
554,0,712,She does a better job washing hands and using the toilet when someone there is watching her. I feel she knows not washing hands or not wiping is wrong but it doesn't click unless someone is watching her maybe she is bored., 
555,0,712,I have an aid for her at church so hopefully she still can here the messages play the games and be in the same room as other kids, 
556,3,712,"She picks up toys when we do hand over hand, until she understands what we are asking her to do", 
557,2,712,"She loves playgrounds, she doesn't like leaving so we give warnings ", 
558,2,712,My Daughter reacts well to M&ms and if she takes a bit she can get a treat or using her words she gets a treat, 
559,0,712,Getting her signed up for waivers because I can not afford the Therapy's she needs, 
560,2,712,Getting puzzles of characters she likes , 
561,0,712,Keep challenging her with Classes and Lesson example art she has lots of sensory issues and putting different textures in front of her I see little imporvments, 
562,4,712,The school I feel knows more about my child's understanding then I do I am so grateful for the program and ask many questions, 
563,0,712,Bring her to places to cut hair that work on kids and even have special days for special needs kids that need less noise and accommodations , 
564,3,712,Getting one on one instruction in organized physical activity also getting a teacher who knows about autism and her needs, 
565,4,712,She requires more of my time than my other 2 in actives so making sure the other siblings get time as well, 
566,2,712,She loves Petting zoos she connects with animals on a different level but the movie theater most often is a disaster. So we try to do what she likes to do, 
567,0,712,To keep trying inviting over friends even though she doesn't want anything to do with them., 
568,4,712,She enjoys interactions with adults , 
569,0,712,Try try again with friends, 
570,0,712,we have headphones but one noise is all it takes like a cough so not going out when a sibling has a cough, 
571,0,712,Having written notice from my doctors that she can return to school even when school policy says no, 
572,2,275,pick activities that we know he will enjoy that may be more physically demanding such as swimming, 
573,0,275,taking him out of the store when he is throughing a fit, 
574,4,275,I have no strategy, 
575,0,275,having other children around, 
576,0,275,get on the floor and play at his level, 
577,1,275,let him lead the play, 
578,4,275,I do not have any strategies for this., 
579,4,275,I have no strategy for this, 
580,0,275,having a timer set to indicate potty time, 
581,2,275,having a rutene of reward for good behavior in the store., 
582,0,275,taking his friends, 
583,1,275,Make it more geared to involve him, 
584,2,275,going to the activities that he is interested in, 
585,2,275,getting treats for going potty in the toleit. , 
586,2,212,He likes putting stuff in so loading the dryer is a good task to practice start to finish., 
587,0,212,Staying away from anyplace with moving cars., 
588,1,212,Taking turns and choosing something different., 
589,0,212,Getting other people to play with him., 
590,0,212,Giving him something to do so that I can get done what has to be done., 
591,1,212,Letting him to do what other people are doing., 
592,1,212,Letting him to hold something or bring something of his., 
593,0,212,Bringing stuff form home., 
594,0,212,Getting siblings to participate with him., 
595,4,212,Keeping it as short as I can., 
596,0,212,He can not stand to be dirty or touch certian thinks so explaining to him that its ok and letting him clean off as much as he needs to has started to open him up to touching more things., 
597,1,212,Try and get him to interact rather then be in control., 
598,2,212,Watching where and what he seems to like., 
599,2,212,Finding something that he likes., 
600,1,212,Trying new things , 
601,1,212,Letting him pick his own cloths has been a big help to getting him dressed., 
602,2,212,Try to get him to interact by incorporating stuff he likes., 
603,0,212,Playtime on his level., 
604,0,212,Try and keep him occupied so he doesnt want to run around., 
605,4,212,understanind, 
606,1,212,Expose him to it in brief encounters., 
607,0,212,Planing for the future when he gets older., 
608,1,212,encouragement., 
609,0,212,Being ok with his constant wants and needs even when he really doesn't want or need it., 
610,2,212,Reminding him what is and what is not trash. , 
611,2,212,Finding things that he likes or that will keep him busy., 
612,0,212,Explaining things over and over trying to kep him calm., 
613,0,212,Redirecting what is bothersome to him., 
