ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
840	0	We have recently started going to movies and he likes them alot.  We bring along some of his favourite treats to keep him in his seat.	We bring along some of his favourite treats to keep him in his seat.	2.429949409	1	FALSE
840	0	Keeping things simple.	"The main purpose of the present article is to present a series of events, from evangelism and peace, to politics and education."	2.770716307	4	FALSE
840	0	Keeping things simple.	The final answer is Keeping things simple.	2.692118262	4	FALSE
840	0	Keeping things simple.	The key is to avoid distractions.	2.288647371	4	FALSE
840	0	Keeping things simple.	Keep things simple.	1.420850974	0	TRUE
840	0	Keeping things simple.	"This example uses the same model, but also simplifies the context so people have no difficulties in converting data."	2.319994028	4	FALSE
840	0	Keeping things simple.	The reason why the original idea was to make a short story with no information.	2.556314805	2	FALSE
840	0	We have our costumes easily accessible so we can play dress up.	We have our costumes easily available so we can play dress up.	1.835767758	4	FALSE
840	0	We have our costumes easily accessible so we can play dress up.	The costumes are needed if we are wanting to play dress ups.	2.315057736	4	FALSE
840	0	We have our costumes easily accessible so we can play dress up.	We use the same clothes for playing dress up.	1.479400981	0	TRUE
840	0	We have our costumes easily accessible so we can play dress up.	"We have our costumes accessible way so we can play dress up, but the costumes are hard to find or move around."	2.190660094	4	FALSE
840	0	We have our costumes easily accessible so we can play dress up.	A great place to play is located at the school. The costumed people can easily access the costume.	2.5143984	4	FALSE
840	0	We go to the library to take out cd's and also audio books with pictures.	We take out cd's and also audio books with pictures.	1.555167214	0	TRUE
840	0	We go to the library to take out cd's and also audio books with pictures.	The library has audio books with pictures.	1.837349293	4	FALSE
840	0	We go to the library to take out cd's and also audio books with pictures.	We go to the library to read at home and take out books.	1.871777651	1	FALSE
840	0	We go to the library to take out cd's and also audio books with pictures.	We go to the library to take out CD's and also audio books with pictures.	1.743800239	0	TRUE
840	0	We go to the library to take out cd's and also audio books with pictures.	We take out cd's and also audio books with pictures.	1.555167214	0	TRUE
840	0	We go to the library to take out cd's and also audio books with pictures.	A library is where we can get CDs and audio books for our books.	1.435545664	0	TRUE
840	0	As for social gatherings we try not to attend too many but a few that we know he would like. Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	We try not to attend too many social gatherings but a few that we know he would like. Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	2.418971745	4	FALSE
840	0	As for social gatherings we try not to attend too many but a few that we know he would like. Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	2.453987656	4	FALSE
840	0	As for social gatherings we try not to attend too many but a few that we know he would like. Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	"The kids always have other activities for him to do to hang out with, so we are busy."	2.461810476	4	FALSE
840	0	As for social gatherings we try not to attend too many but a few that we know he would like. Our son has a few good friends that they play really well and so we try to schedule those a few times a week.	"To make sure our son is invited at every occasion, it is important to invite as many people as possible. Try to book only the one who is attending as well, since he will be in a rush. If your son and his friends are not invited, they can have a try at matching."	2.240295861	4	FALSE
840	0	We try to find activities that is a right fit for our son.	We try to find activities that is a right fit for their son.	1.983737145	0	TRUE
840	0	We try to find activities that is a right fit for our son.	he is a very attractive kid.	2.775446835	4	FALSE
840	0	We try to find activities that is a right fit for our son.	We try to help each other find activities that are a right fit for our son.	2.272690142	1	FALSE
840	0	We try to find activities that is a right fit for our son.	We find activities that is a good fit for our son.	2.055997647	4	FALSE
840	0	For community attractions - we like to go earlier in the day when there is less people and therefore less noise and stimulation.	We like to go earlier in the day when there is less people and therefore less noise and stimulation.	2.31177424	4	FALSE
840	0	For community attractions - we like to go earlier in the day when there is less people and therefore less noise and stimulation.	We like to go earlier in the day when there is less people and therefore less noise and stimulation.	2.31177424	4	FALSE
840	0	For community attractions - we like to go earlier in the day when there is less people and therefore less noise and stimulation.	It is very soothing to be able to go early in the day and not feel like there is people nearby.	2.760528643	4	FALSE
840	0	For community attractions - we like to go earlier in the day when there is less people and therefore less noise and stimulation.	"We only go at evening with no noisy people at the attractions, but then go again and it has less noise."	2.4314366	4	FALSE
840	0	For community attractions - we like to go earlier in the day when there is less people and therefore less noise and stimulation.	One of the things people like about the trip is there's less noise and in some places less people than others.	2.410072429	4	FALSE
840	4	"Hiking is great, he knows to stay on the path."	He knows to stay on the path when he is walking.	1.502266184	4	TRUE
